QUANTITYORDERED,PRICEEACH,SALES,ORDERDATE,STATUS,MONTH_ID,YEAR_ID,PRODUCTLINE,CITY,COUNTRY,DEALSIZE
40,94.62,3784.8,8/1/2003 0:00,Shipped,8,2003,Classic Cars,Espoo,Finland,Medium
23,100.0,2802.09,9/25/2003 0:00,Shipped,9,2003,Classic Cars,South Brisbane,Australia,Small
24,99.36,2384.64,10/22/2003 0:00,Shipped,10,2003,Classic Cars,Singapore,Singapore,Small
29,100.0,2915.66,11/6/2003 0:00,Shipped,11,2003,Classic Cars,Reggio Emilia,Italy,Small
49,100.0,5795.72,11/14/2003 0:00,Shipped,11,2003,Classic Cars,Sevilla,Spain,Medium
34,100.0,3699.88,11/25/2003 0:00,Shipped,11,2003,Classic Cars,White Plains,USA,Medium
28,100.0,2980.6,12/9/2003 0:00,Shipped,12,2003,Classic Cars,Boston,USA,Small
37,100.0,5032.74,2/12/2004 0:00,Shipped,2,2004,Classic Cars,Dublin,Ireland,Medium
45,100.0,4737.15,3/15/2004 0:00,Shipped,3,2004,Classic Cars,Frankfurt,Germany,Medium
46,100.0,6311.2,5/5/2004 0:00,Shipped,5,2004,Classic Cars,Madrid,Spain,Medium
22,100.0,3070.54,7/20/2004 0:00,Shipped,7,2004,Classic Cars,San Rafael,USA,Medium
39,100.0,4797.39,8/20/2004 0:00,Shipped,8,2004,Classic Cars,San Rafael,USA,Medium
27,100.0,3832.38,9/8/2004 0:00,Shipped,9,2004,Classic Cars,NYC,USA,Medium
36,100.0,4641.48,10/13/2004 0:00,Shipped,10,2004,Classic Cars,Cambridge,USA,Medium
38,100.0,4000.26,10/22/2004 0:00,Shipped,10,2004,Classic Cars,Aaarhus,Denmark,Medium
44,100.0,5325.76,11/5/2004 0:00,Shipped,11,2004,Classic Cars,Stavern,Norway,Medium
31,100.0,4618.69,11/20/2004 0:00,Shipped,11,2004,Classic Cars,Paris,France,Medium
23,100.0,3182.97,12/1/2004 0:00,Shipped,12,2004,Classic Cars,NYC,USA,Medium
22,100.0,2603.04,12/15/2004 0:00,Shipped,12,2004,Classic Cars,Reims,France,Small
28,50.32,1408.96,1/23/2005 0:00,Shipped,1,2005,Classic Cars,San Rafael,USA,Small
21,93.91,1972.11,2/22/2005 0:00,Shipped,2,2005,Classic Cars,Madrid,Spain,Small
37,100.0,5207.75,3/15/2005 0:00,Shipped,3,2005,Classic Cars,Madrid,Spain,Medium
31,100.0,4253.2,5/3/2005 0:00,Shipped,5,2005,Classic Cars,Madrid,Spain,Medium
25,100.0,2873.0,1/29/2003 0:00,Shipped,1,2003,Vintage Cars,Stavern,Norway,Small
26,86.68,2253.68,3/25/2003 0:00,Shipped,3,2003,Vintage Cars,San Francisco,USA,Small
34,100.0,3576.12,5/28/2003 0:00,Shipped,5,2003,Vintage Cars,Madrid,Spain,Medium
29,100.0,3276.13,7/16/2003 0:00,Shipped,7,2003,Vintage Cars,Chatswood,Australia,Medium
20,90.57,1811.4,9/12/2003 0:00,Shipped,9,2003,Vintage Cars,Brisbane,USA,Small
42,91.55,3845.1,10/20/2003 0:00,Shipped,10,2003,Vintage Cars,NYC,USA,Medium
22,100.0,2571.14,11/5/2003 0:00,Shipped,11,2003,Vintage Cars,Bergamo,Italy,Small
47,100.0,5035.11,11/13/2003 0:00,Shipped,11,2003,Vintage Cars,Philadelphia,USA,Medium
20,100.0,2279.0,11/21/2003 0:00,Shipped,11,2003,Vintage Cars,Glen Waverly,Australia,Small
33,97.39,3213.87,12/5/2003 0:00,Shipped,12,2003,Vintage Cars,Vancouver,Canada,Medium
39,90.57,3532.23,1/29/2004 0:00,Shipped,1,2004,Vintage Cars,Burbank,USA,Medium
33,100.0,3406.59,3/10/2004 0:00,Shipped,3,2004,Vintage Cars,Cambridge,USA,Medium
40,86.68,3467.2,4/29/2004 0:00,Shipped,4,2004,Vintage Cars,Madrid,Spain,Medium
46,78.89,3628.94,6/14/2004 0:00,Shipped,6,2004,Vintage Cars,San Jose,USA,Medium
48,97.39,4674.72,7/16/2004 0:00,Shipped,7,2004,Vintage Cars,Salzburg,Austria,Medium
21,78.89,1656.69,8/17/2004 0:00,Shipped,8,2004,Vintage Cars,Torino,Italy,Small
45,100.0,5171.4,9/7/2004 0:00,Shipped,9,2004,Vintage Cars,Brickhaven,USA,Medium
33,100.0,3342.57,10/11/2004 0:00,Shipped,10,2004,Vintage Cars,Versailles,France,Medium
44,100.0,4884.88,10/21/2004 0:00,Shipped,10,2004,Vintage Cars,San Rafael,USA,Medium
33,100.0,6267.69,11/5/2004 0:00,Shipped,11,2004,Vintage Cars,NYC,USA,Medium
39,100.0,4424.16,11/18/2004 0:00,Shipped,11,2004,Vintage Cars,San Francisco,USA,Medium
39,50.31,1962.09,11/1/2004 0:00,Shipped,11,2004,Vintage Cars,Madrid,Spain,Small
41,100.0,6847.0,12/10/2004 0:00,Shipped,12,2004,Vintage Cars,Madrid,Spain,Medium
40,86.92,3476.8,1/20/2005 0:00,Shipped,1,2005,Vintage Cars,Brickhaven,USA,Medium
33,100.0,4592.61,2/17/2005 0:00,Shipped,2,2005,Vintage Cars,San Rafael,USA,Medium
28,78.89,2208.92,5/30/2005 0:00,In Process,5,2005,Vintage Cars,Bruxelles,Belgium,Small
26,63.76,1657.76,2/17/2003 0:00,Shipped,2,2003,Planes,Bergamo,Italy,Small
29,85.49,2479.21,4/29/2003 0:00,Shipped,4,2003,Planes,Melbourne,Australia,Small
46,77.52,3565.92,6/27/2003 0:00,Shipped,6,2003,Planes,Madrid,Spain,Medium
33,84.77,2797.41,8/25/2003 0:00,Shipped,8,2003,Planes,Pasadena,USA,Small
48,78.25,3756.0,10/28/2003 0:00,Shipped,10,2003,Planes,Burlingame,USA,Medium
40,71.0,2840.0,1/12/2004 0:00,Shipped,1,2004,Planes,Osaka,Japan,Small
23,74.62,1716.26,2/20/2004 0:00,Shipped,2,2004,Planes,Melbourne,Australia,Small
40,81.14,3245.6,4/2/2004 0:00,Shipped,4,2004,Planes,Tsawassen,Canada,Medium
37,74.62,2760.94,5/11/2004 0:00,Shipped,5,2004,Planes,San Jose,USA,Small
24,75.35,1808.4,6/28/2004 0:00,Shipped,6,2004,Planes,Bridgewater,USA,Small
27,62.31,1682.37,7/23/2004 0:00,Shipped,7,2004,Planes,Nantes,France,Small
21,71.0,1491.0,8/21/2004 0:00,Shipped,8,2004,Planes,Oslo,Norway,Small
23,72.45,1666.35,9/16/2004 0:00,Shipped,9,2004,Planes,Dublin,Ireland,Small
44,83.32,3666.08,10/15/2004 0:00,Shipped,10,2004,Planes,White Plains,USA,Medium
35,83.32,2916.2,11/2/2004 0:00,Shipped,11,2004,Planes,Burlingame,USA,Small
43,60.86,2616.98,11/12/2004 0:00,Shipped,11,2004,Planes,Bergamo,Italy,Small
40,84.77,3390.8,11/24/2004 0:00,Shipped,11,2004,Planes,Barcelona,Spain,Medium
35,89.9,3146.5,12/4/2004 0:00,Shipped,12,2004,Planes,Glendale,USA,Medium
25,62.46,1561.5,12/17/2004 0:00,Shipped,12,2004,Planes,Chatswood,Australia,Small
43,100.0,10039.6,2/3/2005 0:00,Shipped,2,2005,Planes,Nantes,France,Large
50,63.34,3167.0,3/1/2005 0:00,Resolved,3,2005,Planes,Madrid,Spain,Medium
45,78.25,3521.25,3/30/2005 0:00,Shipped,3,2005,Planes,Reims,France,Medium
52,81.14,4219.28,4/3/2005 0:00,On Hold,4,2005,Planes,Newark,USA,Medium
48,74.62,3581.76,5/10/2005 0:00,Shipped,5,2005,Planes,Reggio Emilia,Italy,Medium
31,68.71,2130.01,3/3/2003 0:00,Shipped,3,2003,Classic Cars,Makati City,Philippines,Small
29,71.14,2063.06,5/8/2003 0:00,Shipped,5,2003,Classic Cars,Marseille,France,Small
23,87.31,2008.13,7/2/2003 0:00,Shipped,7,2003,Classic Cars,San Rafael,USA,Small
31,64.67,2004.77,9/5/2003 0:00,Shipped,9,2003,Classic Cars,Brickhaven,USA,Small
23,67.1,1543.3,10/10/2003 0:00,Shipped,10,2003,Classic Cars,San Francisco,USA,Small
24,94.58,2269.92,11/4/2003 0:00,Shipped,11,2003,Classic Cars,North Sydney,Australia,Small
28,71.14,1991.92,11/11/2003 0:00,Shipped,11,2003,Classic Cars,Lille,France,Small
44,66.29,2916.76,11/20/2003 0:00,Shipped,11,2003,Classic Cars,Koln,Germany,Small
22,92.16,2027.52,1/15/2004 0:00,Shipped,1,2004,Classic Cars,Paris,France,Small
46,70.33,3235.18,2/22/2004 0:00,Shipped,2,2004,Classic Cars,Gensve,Switzerland,Medium
22,93.77,2062.94,4/9/2004 0:00,Shipped,4,2004,Classic Cars,Kobenhavn,Denmark,Small
38,87.31,3317.78,5/26/2004 0:00,Shipped,5,2004,Classic Cars,Paris,France,Medium
47,83.27,3913.69,6/30/2004 0:00,Shipped,6,2004,Classic Cars,Boston,USA,Medium
48,75.18,3608.64,8/2/2004 0:00,Shipped,8,2004,Classic Cars,Brickhaven,USA,Medium
40,88.12,3524.8,8/30/2004 0:00,Shipped,8,2004,Classic Cars,Gensve,Switzerland,Medium
32,80.84,2586.88,9/30/2004 0:00,Shipped,9,2004,Classic Cars,Helsinki,Finland,Small
49,97.01,4753.49,10/16/2004 0:00,Shipped,10,2004,Classic Cars,Koln,Germany,Medium
43,85.69,3684.67,11/3/2004 0:00,Shipped,11,2004,Classic Cars,NYC,USA,Medium
41,100.0,5715.4,11/17/2004 0:00,Shipped,11,2004,Classic Cars,Philadelphia,USA,Medium
30,100.0,3098.7,11/24/2004 0:00,Shipped,11,2004,Classic Cars,Reims,France,Medium
28,95.39,2670.92,12/7/2004 0:00,Shipped,12,2004,Classic Cars,Madrid,Spain,Small
43,100.0,5154.41,1/6/2005 0:00,Shipped,1,2005,Classic Cars,Espoo,Finland,Medium
41,100.0,4894.17,2/10/2005 0:00,Shipped,2,2005,Classic Cars,Madrid,Spain,Medium
30,82.42,2472.6,3/4/2005 0:00,Shipped,3,2005,Classic Cars,San Rafael,USA,Small
31,100.0,3224.31,1/29/2003 0:00,Shipped,1,2003,Trucks and Buses,Stavern,Norway,Medium
32,100.0,3667.52,4/1/2003 0:00,Shipped,4,2003,Trucks and Buses,Paris,France,Medium
43,96.31,4141.33,5/28/2003 0:00,Shipped,5,2003,Trucks and Buses,Madrid,Spain,Medium
26,100.0,2829.58,7/24/2003 0:00,Shipped,7,2003,Trucks and Buses,Burlingame,USA,Small
27,100.0,3068.55,9/21/2003 0:00,Shipped,9,2003,Trucks and Buses,Oulu,Finland,Medium
24,100.0,2634.96,10/21/2003 0:00,Resolved,10,2003,Trucks and Buses,Graz,Austria,Small
22,100.0,2436.72,11/6/2003 0:00,Shipped,11,2003,Trucks and Buses,London,UK,Small
46,100.0,4607.36,11/14/2003 0:00,Shipped,11,2003,Trucks and Buses,Sevilla,Spain,Medium
37,97.27,3598.99,11/25/2003 0:00,Shipped,11,2003,Trucks and Buses,Lyon,France,Medium
49,80.9,3964.1,12/9/2003 0:00,Shipped,12,2003,Trucks and Buses,Boston,USA,Medium
21,100.0,2244.9,2/4/2004 0:00,Shipped,2,2004,Trucks and Buses,Singapore,Singapore,Small
25,100.0,2793.0,3/11/2004 0:00,Shipped,3,2004,Trucks and Buses,San Rafael,USA,Small
37,100.0,4133.64,5/4/2004 0:00,Shipped,5,2004,Trucks and Buses,New Haven,USA,Medium
45,86.68,3900.6,6/15/2004 0:00,Shipped,6,2004,Trucks and Buses,Singapore,Singapore,Medium
32,85.72,2743.04,7/19/2004 0:00,Shipped,7,2004,Trucks and Buses,Chatswood,Australia,Small
29,82.83,2402.07,8/19/2004 0:00,Shipped,8,2004,Trucks and Buses,Allentown,USA,Small
26,83.79,2178.54,9/8/2004 0:00,Shipped,9,2004,Trucks and Buses,Boras,Sweden,Small
28,100.0,3155.04,10/13/2004 0:00,Shipped,10,2004,Trucks and Buses,Cambridge,USA,Medium
27,87.64,2366.28,10/22/2004 0:00,Shipped,10,2004,Trucks and Buses,Vancouver,Canada,Small
20,98.18,1963.6,11/5/2004 0:00,Shipped,11,2004,Trucks and Buses,NYC,USA,Small
44,100.0,4746.28,11/19/2004 0:00,Shipped,11,2004,Trucks and Buses,San Rafael,USA,Medium
42,100.0,6386.94,11/1/2004 0:00,Shipped,11,2004,Trucks and Buses,Madrid,Spain,Medium
41,100.0,4428.0,12/10/2004 0:00,Shipped,12,2004,Trucks and Buses,Madrid,Spain,Medium
26,100.0,4044.04,1/23/2005 0:00,Shipped,1,2005,Trucks and Buses,San Rafael,USA,Medium
26,100.0,2708.42,2/17/2005 0:00,Shipped,2,2005,Trucks and Buses,San Rafael,USA,Small
26,100.0,2904.72,5/1/2005 0:00,Shipped,5,2005,Trucks and Buses,Montreal,Canada,Small
41,86.68,3553.88,5/31/2005 0:00,In Process,5,2005,Trucks and Buses,Nantes,France,Medium
20,92.9,1858.0,2/24/2003 0:00,Shipped,2,2003,Motorcycles,NYC,USA,Small
22,100.0,2461.36,4/29/2003 0:00,Shipped,4,2003,Motorcycles,Melbourne,Australia,Small
23,100.0,2642.01,6/27/2003 0:00,Shipped,6,2003,Motorcycles,Madrid,Spain,Small
33,93.9,3098.7,8/25/2003 0:00,Shipped,8,2003,Motorcycles,Pasadena,USA,Medium
28,100.0,3244.36,10/28/2003 0:00,Shipped,10,2003,Motorcycles,Burlingame,USA,Medium
44,98.89,4351.16,11/18/2003 0:00,Shipped,11,2003,Motorcycles,Bergen,Norway,Medium
46,79.91,3675.86,1/12/2004 0:00,Shipped,1,2004,Motorcycles,Osaka,Japan,Medium
21,100.0,2475.27,2/20/2004 0:00,Shipped,2,2004,Motorcycles,Melbourne,Australia,Small
41,100.0,4177.49,4/2/2004 0:00,Shipped,4,2004,Motorcycles,Tsawassen,Canada,Medium
31,100.0,3282.28,5/11/2004 0:00,Shipped,5,2004,Motorcycles,San Jose,USA,Medium
31,79.91,2477.21,6/28/2004 0:00,Shipped,6,2004,Motorcycles,Bridgewater,USA,Small
23,81.91,1883.93,7/23/2004 0:00,Shipped,7,2004,Motorcycles,Nantes,France,Small
37,98.89,3658.93,8/27/2004 0:00,Shipped,8,2004,Motorcycles,Cambridge,USA,Medium
26,100.0,2856.88,9/16/2004 0:00,Shipped,9,2004,Motorcycles,Dublin,Ireland,Small
24,79.91,1917.84,10/15/2004 0:00,Shipped,10,2004,Motorcycles,White Plains,USA,Small
47,100.0,5305.36,11/2/2004 0:00,Shipped,11,2004,Motorcycles,Allentown,USA,Medium
45,63.91,2875.95,11/15/2004 0:00,Shipped,11,2004,Motorcycles,NYC,USA,Small
55,100.0,6482.85,11/24/2004 0:00,Shipped,11,2004,Motorcycles,Barcelona,Spain,Medium
46,81.17,3733.82,12/4/2004 0:00,Shipped,12,2004,Motorcycles,Glendale,USA,Medium
50,100.0,6576.5,1/6/2005 0:00,Shipped,1,2005,Motorcycles,Espoo,Finland,Medium
37,100.0,6353.27,2/3/2005 0:00,Shipped,2,2005,Motorcycles,Nantes,France,Medium
44,94.9,4175.6,3/2/2005 0:00,Shipped,3,2005,Motorcycles,Singapore,Singapore,Medium
49,100.0,4992.61,4/3/2005 0:00,On Hold,4,2005,Motorcycles,Newark,USA,Medium
45,100.0,4764.6,5/10/2005 0:00,Shipped,5,2005,Motorcycles,Reggio Emilia,Italy,Medium
27,43.45,1173.15,3/3/2003 0:00,Shipped,3,2003,Motorcycles,Makati City,Philippines,Small
31,44.66,1384.46,5/8/2003 0:00,Shipped,5,2003,Motorcycles,Marseille,France,Small
33,40.23,1327.59,7/2/2003 0:00,Shipped,7,2003,Motorcycles,San Rafael,USA,Small
31,35.8,1109.8,8/25/2003 0:00,Shipped,8,2003,Motorcycles,Pasadena,USA,Small
35,35.4,1239.0,10/10/2003 0:00,Shipped,10,2003,Motorcycles,San Francisco,USA,Small
26,39.83,1035.58,11/4/2003 0:00,Shipped,11,2003,Motorcycles,North Sydney,Australia,Small
34,45.46,1545.64,11/11/2003 0:00,Shipped,11,2003,Motorcycles,Lille,France,Small
46,32.99,1517.54,11/19/2003 0:00,Shipped,11,2003,Motorcycles,Madrid,Spain,Small
41,42.24,1731.84,1/15/2004 0:00,Shipped,1,2004,Motorcycles,Paris,France,Small
43,39.43,1695.49,2/21/2004 0:00,Shipped,2,2004,Motorcycles,Lille,France,Small
26,40.23,1045.98,4/5/2004 0:00,Shipped,4,2004,Motorcycles,NYC,USA,Small
36,48.28,1738.08,5/26/2004 0:00,Shipped,5,2004,Motorcycles,Paris,France,Small
20,32.59,651.8,6/30/2004 0:00,Shipped,6,2004,Motorcycles,Boston,USA,Small
27,36.61,988.47,8/2/2004 0:00,Shipped,8,2004,Motorcycles,Brickhaven,USA,Small
37,41.03,1518.11,8/27/2004 0:00,Shipped,8,2004,Motorcycles,Cambridge,USA,Small
24,42.24,1013.76,9/30/2004 0:00,Shipped,9,2004,Motorcycles,Helsinki,Finland,Small
36,43.05,1549.8,10/16/2004 0:00,Shipped,10,2004,Motorcycles,Koln,Germany,Small
29,38.22,1108.38,11/3/2004 0:00,Shipped,11,2004,Motorcycles,NYC,USA,Small
28,100.0,4102.56,11/17/2004 0:00,Shipped,11,2004,Motorcycles,Philadelphia,USA,Medium
29,100.0,3713.16,11/24/2004 0:00,Shipped,11,2004,Motorcycles,Reims,France,Medium
38,39.83,1513.54,12/7/2004 0:00,Shipped,12,2004,Motorcycles,Madrid,Spain,Small
48,48.28,2317.44,1/6/2005 0:00,Shipped,1,2005,Motorcycles,Marseille,France,Small
40,82.46,3298.4,2/10/2005 0:00,Shipped,2,2005,Motorcycles,Madrid,Spain,Medium
41,44.56,1826.96,3/4/2005 0:00,Shipped,3,2005,Motorcycles,San Rafael,USA,Small
30,40.23,1206.9,4/8/2005 0:00,Shipped,4,2005,Motorcycles,Liverpool,UK,Small
35,47.62,1666.7,1/31/2003 0:00,Shipped,1,2003,Trucks and Buses,Madrid,Spain,Small
28,55.73,1560.44,4/1/2003 0:00,Shipped,4,2003,Trucks and Buses,Paris,France,Small
45,51.95,2337.75,6/3/2003 0:00,Shipped,6,2003,Trucks and Buses,NYC,USA,Small
24,45.99,1103.76,8/1/2003 0:00,Shipped,8,2003,Trucks and Buses,Espoo,Finland,Small
41,63.85,2617.85,9/21/2003 0:00,Shipped,9,2003,Trucks and Buses,Oulu,Finland,Small
48,45.99,2207.52,10/22/2003 0:00,Shipped,10,2003,Trucks and Buses,Singapore,Singapore,Small
50,63.31,3165.5,11/6/2003 0:00,Shipped,11,2003,Trucks and Buses,London,UK,Medium
33,62.77,2071.41,11/14/2003 0:00,Shipped,11,2003,Trucks and Buses,Sevilla,Spain,Small
32,43.29,1385.28,11/25/2003 0:00,Shipped,11,2003,Trucks and Buses,White Plains,USA,Small
27,60.06,1621.62,12/9/2003 0:00,Shipped,12,2003,Trucks and Buses,Boston,USA,Small
35,55.19,1931.65,2/10/2004 0:00,Shipped,2,2004,Trucks and Buses,Brisbane,USA,Small
23,54.11,1244.53,3/11/2004 0:00,Shipped,3,2004,Trucks and Buses,San Rafael,USA,Small
35,48.7,1704.5,5/5/2004 0:00,Shipped,5,2004,Trucks and Buses,Madrid,Spain,Small
40,43.83,1753.2,6/15/2004 0:00,Shipped,6,2004,Trucks and Buses,Singapore,Singapore,Small
35,47.62,1666.7,7/20/2004 0:00,Shipped,7,2004,Trucks and Buses,San Rafael,USA,Small
31,55.19,1710.89,8/19/2004 0:00,Shipped,8,2004,Trucks and Buses,Allentown,USA,Small
50,46.53,2326.5,9/8/2004 0:00,Shipped,9,2004,Trucks and Buses,NYC,USA,Small
40,57.9,2316.0,10/13/2004 0:00,Shipped,10,2004,Trucks and Buses,Cambridge,USA,Small
38,45.45,1727.1,10/22/2004 0:00,Shipped,10,2004,Trucks and Buses,Vancouver,Canada,Small
38,100.0,8844.12,11/5/2004 0:00,Shipped,11,2004,Trucks and Buses,Stavern,Norway,Large
40,60.6,2424.0,11/19/2004 0:00,Shipped,11,2004,Trucks and Buses,San Rafael,USA,Small
33,46.53,1535.49,12/1/2004 0:00,Shipped,12,2004,Trucks and Buses,NYC,USA,Small
36,100.0,6358.68,12/15/2004 0:00,Shipped,12,2004,Trucks and Buses,Reims,France,Medium
20,66.47,1329.4,1/23/2005 0:00,Shipped,1,2005,Trucks and Buses,San Rafael,USA,Small
32,53.18,1701.76,2/22/2005 0:00,Shipped,2,2005,Trucks and Buses,Madrid,Spain,Small
36,62.77,2259.72,3/15/2005 0:00,Shipped,3,2005,Trucks and Buses,Madrid,Spain,Small
19,48.7,925.3,5/3/2005 0:00,Shipped,5,2005,Trucks and Buses,Madrid,Spain,Small
11,43.83,482.13,5/31/2005 0:00,In Process,5,2005,Trucks and Buses,Nantes,France,Small
49,65.87,3227.63,1/31/2003 0:00,Shipped,1,2003,Trains,Madrid,Spain,Medium
27,63.38,1711.26,4/11/2003 0:00,Shipped,4,2003,Trains,Charleroi,Belgium,Small
29,70.84,2054.36,6/3/2003 0:00,Shipped,6,2003,Trains,NYC,USA,Small
42,74.57,3131.94,8/8/2003 0:00,Shipped,8,2003,Trains,San Rafael,USA,Medium
33,50.95,1681.35,9/25/2003 0:00,Shipped,9,2003,Trains,South Brisbane,Australia,Small
44,53.44,2351.36,10/22/2003 0:00,Shipped,10,2003,Trains,Singapore,Singapore,Small
22,64.0,1408.0,11/6/2003 0:00,Shipped,11,2003,Trains,Reggio Emilia,Italy,Small
48,50.95,2445.6,11/14/2003 0:00,Shipped,11,2003,Trains,Sevilla,Spain,Small
33,54.68,1804.44,11/25/2003 0:00,Shipped,11,2003,Trains,White Plains,USA,Small
45,56.55,2544.75,12/9/2003 0:00,Shipped,12,2003,Trains,Boston,USA,Small
20,52.82,1056.4,2/12/2004 0:00,Shipped,2,2004,Trains,Dublin,Ireland,Small
46,60.9,2801.4,3/15/2004 0:00,Shipped,3,2004,Trains,Frankfurt,Germany,Small
40,49.71,1988.4,5/5/2004 0:00,Shipped,5,2004,Trains,Espoo,Finland,Small
45,64.63,2908.35,7/20/2004 0:00,Shipped,7,2004,Trains,Allentown,USA,Small
36,59.65,2147.4,8/20/2004 0:00,Shipped,8,2004,Trains,San Rafael,USA,Small
31,67.73,2099.63,9/8/2004 0:00,Shipped,9,2004,Trains,NYC,USA,Small
46,50.33,2315.18,10/14/2004 0:00,Shipped,10,2004,Trains,Manchester,UK,Small
35,66.49,2327.15,10/22/2004 0:00,Shipped,10,2004,Trains,Aaarhus,Denmark,Small
28,100.0,5377.4,11/5/2004 0:00,Shipped,11,2004,Trains,Stavern,Norway,Medium
31,84.71,2626.01,11/20/2004 0:00,Shipped,11,2004,Trains,Paris,France,Small
27,100.0,4406.4,12/2/2004 0:00,Shipped,12,2004,Trains,Madrid,Spain,Medium
22,100.0,4301.22,12/15/2004 0:00,Shipped,12,2004,Trains,Reims,France,Medium
30,99.55,2986.5,1/23/2005 0:00,Shipped,1,2005,Trains,San Rafael,USA,Small
44,36.07,1587.08,2/22/2005 0:00,Shipped,2,2005,Trains,Madrid,Spain,Small
30,60.28,1808.4,3/15/2005 0:00,Shipped,3,2005,Trains,Madrid,Spain,Small
24,49.71,1193.04,5/5/2005 0:00,Shipped,5,2005,Trains,Bridgewater,USA,Small
45,75.63,3403.35,1/29/2003 0:00,Shipped,1,2003,Trucks and Buses,Stavern,Norway,Medium
23,68.52,1575.96,3/26/2003 0:00,Shipped,3,2003,Trucks and Buses,San Rafael,USA,Small
26,62.7,1630.2,5/28/2003 0:00,Shipped,5,2003,Trucks and Buses,Madrid,Spain,Small
28,60.76,1701.28,7/24/2003 0:00,Shipped,7,2003,Trucks and Buses,Burlingame,USA,Small
49,58.18,2850.82,9/19/2003 0:00,Shipped,9,2003,Trucks and Buses,Singapore,Singapore,Small
49,54.94,2692.06,10/21/2003 0:00,Resolved,10,2003,Trucks and Buses,Graz,Austria,Small
29,74.98,2174.42,11/6/2003 0:00,Shipped,11,2003,Trucks and Buses,London,UK,Small
49,64.64,3167.36,11/13/2003 0:00,Shipped,11,2003,Trucks and Buses,Philadelphia,USA,Medium
39,54.94,2142.66,11/25/2003 0:00,Shipped,11,2003,Trucks and Buses,Lyon,France,Small
36,58.82,2117.52,12/5/2003 0:00,Shipped,12,2003,Trucks and Buses,Vancouver,Canada,Small
39,62.05,2419.95,2/4/2004 0:00,Shipped,2,2004,Trucks and Buses,Singapore,Singapore,Small
30,73.04,2191.2,3/11/2004 0:00,Shipped,3,2004,Trucks and Buses,San Rafael,USA,Small
44,69.16,3043.04,5/4/2004 0:00,Shipped,5,2004,Trucks and Buses,New Haven,USA,Medium
20,61.41,1228.2,6/15/2004 0:00,Shipped,6,2004,Trucks and Buses,Minato-ku,Japan,Small
21,63.35,1330.35,7/19/2004 0:00,Shipped,7,2004,Trucks and Buses,Chatswood,Australia,Small
36,77.57,2792.52,8/19/2004 0:00,Shipped,8,2004,Trucks and Buses,Allentown,USA,Small
32,71.75,2296.0,9/8/2004 0:00,Shipped,9,2004,Trucks and Buses,Boras,Sweden,Small
36,73.04,2629.44,10/11/2004 0:00,Shipped,10,2004,Trucks and Buses,Versailles,France,Small
34,56.24,1912.16,10/22/2004 0:00,Shipped,10,2004,Trucks and Buses,Vancouver,Canada,Small
48,100.0,8209.44,11/5/2004 0:00,Shipped,11,2004,Trucks and Buses,NYC,USA,Large
33,73.69,2431.77,11/18/2004 0:00,Shipped,11,2004,Trucks and Buses,San Francisco,USA,Small
31,100.0,3139.99,11/1/2004 0:00,Shipped,11,2004,Trucks and Buses,Madrid,Spain,Medium
36,100.0,5669.64,12/10/2004 0:00,Shipped,12,2004,Trucks and Buses,Madrid,Spain,Medium
25,100.0,3160.25,1/20/2005 0:00,Shipped,1,2005,Trucks and Buses,North Sydney,Australia,Medium
48,100.0,6799.68,2/17/2005 0:00,Shipped,2,2005,Trucks and Buses,San Rafael,USA,Medium
27,69.16,1867.32,5/1/2005 0:00,Shipped,5,2005,Trucks and Buses,Montreal,Canada,Small
44,61.41,2702.04,5/31/2005 0:00,In Process,5,2005,Trucks and Buses,Madrid,Spain,Small
33,72.92,2406.36,2/17/2003 0:00,Shipped,2,2003,Vintage Cars,Bergamo,Italy,Small
29,72.23,2094.67,4/29/2003 0:00,Shipped,4,2003,Vintage Cars,Melbourne,Australia,Small
49,57.1,2797.9,6/27/2003 0:00,Shipped,6,2003,Vintage Cars,Madrid,Spain,Small
20,81.86,1637.2,8/13/2003 0:00,Shipped,8,2003,Vintage Cars,Charleroi,Belgium,Small
31,73.61,2281.91,10/28/2003 0:00,Shipped,10,2003,Vintage Cars,Burlingame,USA,Small
39,59.16,2307.24,1/12/2004 0:00,Shipped,1,2004,Vintage Cars,Osaka,Japan,Small
20,66.04,1320.8,2/20/2004 0:00,Shipped,2,2004,Vintage Cars,Melbourne,Australia,Small
34,77.73,2642.82,4/2/2004 0:00,Shipped,4,2004,Vintage Cars,Tsawassen,Canada,Small
50,61.22,3061.0,5/11/2004 0:00,Shipped,5,2004,Vintage Cars,San Jose,USA,Medium
40,79.11,3164.4,6/24/2004 0:00,Cancelled,6,2004,Vintage Cars,Madrid,Spain,Medium
28,63.97,1791.16,7/23/2004 0:00,Shipped,7,2004,Vintage Cars,Nantes,France,Small
50,81.86,4093.0,8/21/2004 0:00,Shipped,8,2004,Vintage Cars,Oslo,Norway,Medium
28,79.8,2234.4,9/16/2004 0:00,Shipped,9,2004,Vintage Cars,Dublin,Ireland,Small
46,66.04,3037.84,10/15/2004 0:00,Shipped,10,2004,Vintage Cars,White Plains,USA,Medium
24,59.16,1419.84,11/1/2004 0:00,Shipped,11,2004,Vintage Cars,Cowes,UK,Small
24,81.17,1948.08,11/12/2004 0:00,Shipped,11,2004,Vintage Cars,Bergamo,Italy,Small
